,index,sessionid,next,userHash,latitude,longitude,connectionType,platformType,country_code
18153,36406,2689498325928080720,False,-316788479947934968,40.0565,-86.0159,2,5,us
18154,1021703,2689509922583126507,False,-7744799077046367083,25.8153,-80.3577,1,1,us
18155,571320,2689646426906699091,False,2477892473641584605,35.7532,-81.3264,2,7,us
18156,571246,2689646426906699091,True,2477892473641584605,35.7532,-81.3264,2,7,us
18157,702860,2690052855702387726,False,-1386512959442766567,34.4994,-117.2936,2,7,us
18158,702834,2690052855702387726,True,-1386512959442766567,34.4994,-117.2936,2,7,us
18159,36529,2690739482257483397,False,-2105811645114685729,53.2797,-2.9128,1,1,gb
18160,1021665,2691640332759481823,False,-129580442390844724,40.2162,-76.8664,1,1,us
18161,1021879,2692224096327156991,False,-2409551222080982954,38.7493,-77.4918,1,1,us
18162,571365,2693126076828750666,False,7964028602209576897,53.0477,-2.378,2,7,gb
18163,571376,2693126076828750666,True,7964028602209576897,53.0477,-2.378,2,7,gb
18164,1022048,2694230130941177868,False,-1293701863411444335,42.4786,-92.3682,1,1,us
18165,450509,2694245885588978902,False,4283109539093706560,40.8219,-96.6244,1,1,us
18166,450506,2694245885588978902,True,4283109539093706560,40.8219,-96.6244,1,1,us
18167,903164,2694970607423432665,False,6952795796156546127,27.9311,-110.947,2,7,mx
18168,902973,2694970607423432665,True,6952795796156546127,27.9311,-110.947,2,7,mx
18169,1022913,2695203848221931607,False,-5020963489760416998,33.8242,-118.268,2,5,us
18170,1022181,2695928809265109808,False,8312182823669348471,34.0511,-118.3324,2,4,us
18171,903161,2696039118097970053,False,-1492005488119539607,35.7027,139.6749,2,4,jp
18172,902963,2696039118097970053,True,-1492005488119539607,35.7027,139.6749,2,4,jp
18173,848854,2698659000900564912,False,-827711700886296485,36.7162,-4.4161,2,4,es
18174,848851,2698659000900564912,True,-827711700886296485,36.7162,-4.4161,2,4,es
18175,1021778,2698679757201505385,False,-155752810203881847,38.9602,-122.6334,1,1,us
18176,451182,2698889014258363409,False,-8370526762676807745,36.4096,-80.4899,2,5,us
18177,451173,2698889014258363409,True,-8370526762676807745,36.4096,-80.4899,2,5,us
18178,450798,2700578599839032317,False,7809933271399514729,37.7958,-122.4203,1,5,us
18179,450794,2700578599839032317,True,7809933271399514729,37.7958,-122.4203,1,5,us
18180,848689,2702076193390076359,False,7018074596852658892,-31.9674,115.8621,2,5,au
18181,848703,2702076193390076359,True,7018074596852658892,-31.9674,115.8621,2,5,au
18182,1021959,2702635482540418666,False,7686939231064210591,37.508,127.1177,1,1,kr
18183,1024700,2702635482540418666,True,7686939231064210591,37.508,127.1177,1,1,kr
18184,1023997,2704102262600167908,False,5563959969337777153,36.0088,-115.2178,2,7,us
18185,450935,2704391315924110410,False,7092680113374279374,25.9729,-97.4695,2,5,us
18186,450933,2704391315924110410,True,7092680113374279374,25.9729,-97.4695,2,5,us
18187,450870,2706782428554334436,False,-3002785848257527815,9.9333,-84.0845,2,4,cr
18188,450866,2706782428554334436,True,-3002785848257527815,9.9333,-84.0845,2,4,cr
18189,43712,2707021419247940197,False,1948503550349934515,29.926,-98.3822,2,7,us
18190,1024367,2707531919753477056,False,5892674754925640791,41.981,-83.269,1,7,us
18191,1023647,2707895344276079417,False,3554261294406750460,30.4004,-88.9577,2,7,us
18192,1024851,2707895344276079417,True,3554261294406750460,30.4004,-88.9577,2,7,us
18193,450463,2708293821968679997,False,-6864861906031998984,-22.9485,-43.3436,1,1,br
18194,450459,2708293821968679997,True,-6864861906031998984,-22.9485,-43.3436,1,1,br
18195,1021957,2709021239473423904,False,8524920165811343698,35.1003,129.0442,1,1,kr
18196,43075,2709296419626024295,False,-7189593601914190168,45.7065,4.8639,1,1,fr
18197,1022223,2710611944535627637,False,-7837314488812093701,35.6887,139.745,2,4,jp
18198,1021461,2710945852525313137,False,-3065630148194164797,43.0908,-77.4348,1,1,us
18199,702852,2711438310352731625,False,-4094740385962564668,49.6584,3.302,2,1,fr
18200,702831,2711438310352731625,True,-4094740385962564668,49.6584,3.302,2,1,fr
18201,1021659,2712412991045237905,False,-6762198345983176064,25.5397,-103.429,1,1,mx
18202,1024615,2712412991045237905,True,-6762198345983176064,25.5397,-103.429,1,1,mx
18203,570760,2713536788117865131,False,3820495885860090209,-31.9474,115.8648,2,5,au
18204,570815,2713536788117865131,True,3820495885860090209,-31.9474,115.8648,2,5,au
18205,43543,2714810602181588135,False,-7685572556838620817,45.3993,-122.6079,2,7,us
18206,1023303,2716958493289451187,False,-2996775804768349405,38.9694,-94.6266,1,5,us
18207,1021658,2718670905494822242,False,1563510110825954540,41.3625,-72.0449,1,1,us
18208,1022985,2718907354336117289,False,-1047456324005993095,51.476,-0.4133,1,5,gb
18209,450577,2719485834731509857,False,2830101751161856811,40.5978,-74.0001,1,1,us
18210,450575,2719485834731509857,True,2830101751161856811,40.5978,-74.0001,1,1,us
18211,570869,2719579298441060884,False,-5542062011801025568,61.1545,-149.8924,1,1,us
18212,570817,2719579298441060884,True,-5542062011801025568,61.1545,-149.8924,1,1,us
18213,848719,2720741530587950822,False,-6167280231166941638,-34.9274,138.6005,2,7,au
18214,848709,2720741530587950822,True,-6167280231166941638,-34.9274,138.6005,2,7,au
18215,702669,2721053033923373917,False,5012177790310858265,36.322,139.2043,1,5,jp
18216,702653,2721053033923373917,True,5012177790310858265,36.322,139.2043,1,5,jp
18217,503393,2721638034393037354,False,-5256758535774772554,25.6819,-100.2631,2,7,mx
18218,119136,2721764240837654828,False,-7067670508179706333,32.8545,-96.5991,1,1,us
18219,848711,2722162595513099733,False,-6684898935457123066,-37.8618,144.8259,2,7,au
18220,848706,2722162595513099733,True,-6684898935457123066,-37.8618,144.8259,2,7,au
18221,835126,2722867390713295775,False,-6909028855544336006,34.4665,136.7121,2,5,jp
18222,835154,2722867390713295775,True,-6909028855544336006,34.4665,136.7121,2,5,jp
18223,504417,2723309219965549023,False,-7956798754044739316,53.2558,-1.4292,2,7,gb
18224,504938,2723309219965549023,True,-7956798754044739316,53.2558,-1.4292,2,7,gb
18225,571002,2723630462998176282,False,-2116530336995322483,35.4428,139.6556,1,5,jp
18226,570968,2723630462998176282,True,-2116530336995322483,35.4428,139.6556,1,5,jp
18227,503335,2724177450320900479,False,3568496595708611356,31.5095,-97.2303,1,7,us
18228,36680,2724284750140885124,False,-4607847265723315808,40.4856,-74.6265,2,7,us
18229,503498,2726005780739528831,False,-50650195210812821,44.4068,2.6072,1,7,fr
18230,504243,2726277830928196775,False,-5079224048707773772,33.9555,-118.2863,2,7,us
18231,504398,2727039864392639732,False,-6220610098204289207,20.6285,-101.1663,1,7,mx
18232,903171,2727093592812472363,False,6012556198687061468,27.7385,-82.6402,2,7,us
18233,902980,2727093592812472363,True,6012556198687061468,27.7385,-82.6402,2,7,us
18234,86927,2727153062818587432,False,-3940541637939534177,39.7354,-74.9838,1,1,us
18235,36609,2727515014993721088,False,-882126505864781935,39.5084,-85.79,2,7,us
18236,451187,2728173450727586225,False,1403287040533720142,35.1655,-101.8857,2,7,us
18237,451181,2728173450727586225,True,1403287040533720142,35.1655,-101.8857,2,7,us
18238,502490,2728936252443108049,False,-1054892247664710030,30.9924,-83.3792,2,5,us
18239,119173,2730220564304195088,False,5100315305339207589,33.9993,-118.2868,1,5,us
18240,835106,2730316943929047488,False,-137834984084494568,40.7706,-80.3576,2,1,us
18241,835078,2730316943929047488,True,-137834984084494568,40.7706,-80.3576,2,1,us
18242,502748,2730659014892977244,False,9128287958394476049,39.8401,-105.0027,2,5,us
18243,451184,2731333782763506550,False,4656651288308554574,39.1507,-119.7459,2,5,us
18244,451177,2731333782763506550,True,4656651288308554574,39.1507,-119.7459,2,5,us
18245,501471,2732930825640400261,False,-3556825534243546800,49.1539,6.1629,1,1,fr
18246,502375,2733992832112649558,False,1944553424305835776,43.1684,-80.268,2,4,ca
18247,902896,2736235226659959421,False,-3088615465759724437,30.0778,31.2852,1,5,eg
18248,902890,2736235226659959421,True,-3088615465759724437,30.0778,31.2852,1,5,eg
18249,502544,2736608429140658882,False,-7904796608028238554,45.5386,10.2106,2,5,it
18250,249652,2736625895032825328,False,-69967477752114022,42.906,-88.1232,1,7,us
18251,249660,2736625895032825328,True,-69967477752114022,42.906,-88.1232,1,7,us
18252,503160,2736666051951126922,False,-1540409320977450433,41.8515,-71.2545,1,5,us
18253,504870,2736666051951126922,True,-1540409320977450433,41.8515,-71.2545,1,5,us
18254,903177,2739937964746818399,False,1786353906048954668,49.3167,-122.7384,2,5,ca
18255,903071,2739937964746818399,True,1786353906048954668,49.3167,-122.7384,2,5,ca
18256,502737,2740096037871701180,False,-6477582672215933028,44.0969,-70.1863,2,5,us
18257,848825,2740164809536723998,False,3140307551284755965,39.0157,-108.6129,2,5,us
18258,848850,2740164809536723998,True,3140307551284755965,39.0157,-108.6129,2,5,us
18259,503461,2740194827775612724,False,3416961099653918743,38.7989,-83.5317,2,7,us
18260,903184,2740430147066874718,False,6480325310702302035,-22.9485,-43.3436,2,7,br
18261,903141,2740430147066874718,True,6480325310702302035,-22.9485,-43.3436,2,7,br
18262,848634,2740547010501594084,False,-7357683966251579640,36.7024,137.2198,1,1,jp
18263,848633,2740547010501594084,True,-7357683966251579640,36.7024,137.2198,1,1,jp
18264,502981,2740702838062816966,False,-2727020773272970747,37.5112,126.9741,2,5,kr
18265,43233,2741355925613818186,False,7637906434772877537,45.7049,9.6698,2,5,it
18266,249772,2742210731577014896,False,7656844914085543675,30.2423,-97.7672,1,1,us
18267,501714,2742894982374614506,False,-1177725655411531995,-20.8442,-49.5119,1,1,br
18268,451351,2743181174909829656,False,1907947230259701253,51.3196,6.4944,2,5,de
18269,503652,2744293676933393247,False,-3606893616760288010,50.8552,0.5716,2,7,gb
18270,501871,2745841482545438307,False,9091877590665309125,39.9843,-75.2266,1,1,us
18271,502418,2746042099557070475,False,-6892044897492550622,36.0409,-115.0829,2,4,us
18272,504042,2746106469884167492,False,-4684266415619039931,52.6078,-1.0783,1,7,gb
18273,503517,2749270491454163186,False,2541752578383845341,39.7321,-104.9555,2,7,us
18274,502647,2749492974366452253,False,-4403145417267775198,40.0022,-74.7885,2,5,us
18275,503056,2750434456731813962,False,8459360546225543674,24.6569,46.7179,2,5,sa
18276,451150,2750864098065182663,False,6797927167146198515,-34.6655,-58.664,2,7,ar
18277,504184,2750990270448736152,False,-1487740715772054406,39.1094,-84.5718,1,7,us
18278,504230,2751366563121995929,False,1619253716219539938,32.7816,-97.0828,1,7,us
18279,501769,2751852963280985603,False,5371027957811034346,45.9006,3.1121,1,1,fr
18280,903174,2752374223908811329,False,-7961623055227829783,64.8276,-147.6573,2,5,us
18281,903031,2752374223908811329,True,-7961623055227829783,64.8276,-147.6573,2,5,us
18282,502257,2753090848382536234,False,-2278392278555489593,35.6897,139.6895,2,4,jp
18283,502432,2755801604794547854,False,157761357181242174,35.6897,139.6895,2,4,jp
18284,503972,2755889787894232968,False,6052668432147141571,25.6958,-80.3626,2,7,us
18285,504304,2756474875987657052,False,8267726323086091158,33.792,-84.2049,2,7,us
18286,33247,2758163399869215241,False,-7811019010709706465,43.7439,-79.5882,2,7,ca
18287,503135,2759795326108272366,False,-1337667186364296168,-33.4583,-61.4835,2,5,ar
18288,502794,2759861668548067611,False,-4319651409532503391,41.8904,12.5126,2,5,it
18289,501661,2760163690273542533,False,-4216865300387531607,36.0711,-86.7196,1,1,us
18290,903181,2760266063500778767,False,-7855683652661639424,35.6574,138.5583,2,5,jp
18291,903111,2760266063500778767,True,-7855683652661639424,35.6574,138.5583,2,5,jp
18292,502045,2761290993602827351,False,-998932735205203759,28.031,-82.7239,2,1,us
18293,503582,2762978550613776905,False,2147218947405349449,33.7001,-111.8877,1,7,us
18294,706330,2763561121459195552,False,6019521530073900567,38.2452,-122.1395,1,5,us
18295,502425,2765599689512126601,False,1730205254357497662,52.157,-106.5614,2,4,ca
18296,33957,2766846243766421176,False,922953617784528346,43.5248,-70.4559,1,1,us
18297,702694,2767588930673833277,False,-3946294712036433359,47.5833,12.1667,1,7,at
18298,702655,2767588930673833277,True,-3946294712036433359,47.5833,12.1667,1,7,at
18299,33358,2768423845412357956,False,-8570588572741769179,52.1346,-0.4663,2,7,gb
18300,33373,2768423845412357956,True,-8570588572741769179,52.1346,-0.4663,2,7,gb
18301,504259,2769407179355497284,False,-3271914306196229477,30.6483,-88.2297,1,7,us
18302,501994,2769616706457529759,False,1879478008566912345,33.933,-84.604,1,1,us
18303,701635,2770069989716768237,False,396989259673967412,-23.683,-52.3424,1,7,br
18304,701589,2770069989716768237,True,396989259673967412,-23.683,-52.3424,1,7,br
18305,701551,2772165720994632941,False,-4630918638425170301,30.4494,-86.5701,2,7,us
18306,701562,2772165720994632941,True,-4630918638425170301,30.4494,-86.5701,2,7,us
18307,504143,2772542977345751147,False,-6477648526206576707,34.8,135.3632,1,7,jp
18308,503005,2776133676312221510,False,-2859284378447456323,48.1805,-1.6383,2,5,fr
18309,504865,2776133676312221510,True,-2859284378447456323,48.1805,-1.6383,2,5,fr
18310,503204,2777153618302187226,False,3414603402911840022,33.6206,-117.0867,2,5,us
18311,701777,2778432089950439295,False,5628196143302515913,19.6039,-99.0517,1,7,mx
18312,701748,2778432089950439295,True,5628196143302515913,19.6039,-99.0517,1,7,mx
18313,702729,2780363107478373431,False,-5479291796363846602,40.697,141.3803,1,5,jp
18314,702657,2780363107478373431,True,-5479291796363846602,40.697,141.3803,1,5,jp
18315,43328,2780777574919398883,False,-7397634950862262725,42.6842,-70.8478,2,7,us
18316,501972,2781890233670641811,False,-5405725617067053534,38.1081,-87.5256,1,1,us
18317,706456,2783653734540591947,False,-408801452270319593,35.5189,-97.5354,2,7,us
18318,706451,2783653734540591947,True,-408801452270319593,35.5189,-97.5354,2,7,us
18319,43199,2784455239848493959,False,-3112743139157459918,42.2821,-71.8262,2,4,us
18320,245746,2785491133206211186,False,-749374007498097331,35.6897,139.6895,2,4,jp
18321,43177,2789795730208190576,False,-5610057725809380316,35.7274,-77.9228,2,7,us
18322,43156,2789795730208190576,True,-5610057725809380316,35.7274,-77.9228,2,7,us
18323,701508,2790466670691975692,False,-3604677828079391901,47.7946,-122.2193,1,1,us
18324,501824,2793253408209048372,False,-8078917638066302048,48.1535,16.3855,2,1,at
18325,501852,2793666591862442273,False,-6055913881352242441,22.2908,114.1501,1,1,cn
18326,503251,2795283775184537222,False,-8228259594643928849,10.179,-67.9991,1,5,ve
18327,504877,2795283775184537222,True,-8228259594643928849,10.179,-67.9991,1,5,ve
18328,503198,2795481811700157095,False,-3271041274932793660,38.5281,-76.9842,2,5,us
18329,503100,2796016431618555254,False,1322113603005502222,50.8546,0.5362,1,5,gb
18330,502082,2796694463582622871,False,5569582567615594192,41.7816,-71.3897,1,1,us
18331,725520,2798306506427371953,False,-8290530301579076495,32.5397,-94.8646,2,7,us
18332,725497,2798306506427371953,True,-8290530301579076495,32.5397,-94.8646,2,7,us
18333,502182,2800625103275918724,False,6072793093701557568,37.6605,-82.7628,1,1,us
18334,33800,2801170188832716583,False,7007244544675144497,-23.6283,-46.6409,1,7,br
18335,33787,2801170188832716583,True,7007244544675144497,-23.6283,-46.6409,1,7,br
18336,502291,2801301931205318360,False,373998455100766755,35.6897,139.6895,2,4,jp
18337,43399,2802796705971911525,False,8860811109626408360,40.5468,-74.1804,2,7,us
18338,336537,2803540986710066986,False,-3582178332127741968,50.7145,1.6209,2,5,fr
18339,336544,2803540986710066986,True,-3582178332127741968,50.7145,1.6209,2,5,fr
18340,119254,2803907224109139630,False,-7088543881784771632,45.5645,-122.6447,2,7,us
18341,502610,2804049433840788359,False,3418444159921441392,41.6244,-93.6694,1,5,us
18342,504523,2804580820413743138,False,-2471134391670301858,45.437,-75.8473,2,7,ca
18343,504686,2804693924138668956,False,-973098863326896958,44.5548,-68.4121,2,7,us
18344,1117868,2806556483889685645,False,-2468730774788549172,39.7456,141.1466,2,5,jp
18345,1117867,2806556483889685645,True,-2468730774788549172,39.7456,141.1466,2,5,jp
18346,504536,2806964193870773413,False,2105169650359970074,31.0065,-97.8406,2,7,us
18347,903173,2806978639822253030,False,-2078086042788321300,-33.494,143.2104,2,4,au
18348,903021,2806978639822253030,True,-2078086042788321300,-33.494,143.2104,2,4,au
18349,214073,2807638121122682737,False,3491198456771175260,35.752,139.7341,1,5,jp
18350,214078,2807638121122682737,True,3491198456771175260,35.752,139.7341,1,5,jp
18351,968944,2809689885426658536,False,8812005051249818407,47.6517,-117.0838,2,4,us
18352,969463,2809974213157516939,False,-8269091999546610762,33.6026,-84.4769,2,5,us
18353,971018,2810776220339358525,False,-9118148324228053273,45.7811,-73.9813,2,5,ca
18354,971987,2811056217013967770,False,2537617012787783850,35.971,-80.0079,1,1,us
18355,968697,2811573358101685314,False,-2539573956433541738,49.9716,-97.1515,2,4,ca
18356,245910,2812206028285651875,False,-4970011389556898955,42.9966,-79.2586,2,4,ca
18357,970979,2812614678213175475,False,-6556412853565663804,26.6909,-81.9483,2,1,us
18358,33176,2812649439883983066,False,-1049614331115776153,30.2903,-81.5092,1,7,us
18359,33742,2812666520604728570,False,6881136669666999827,49.0664,2.6053,1,7,fr
18360,968460,2812995021717381572,False,-3246834058469561558,37.751,-97.822,1,5,us
18361,970767,2813443289832578916,False,-2059017442770501771,43.0727,-79.0724,1,1,ca
18362,970128,2816127831582113734,False,-8063579354659430583,47.2144,-1.5512,1,1,fr
18363,1117505,2816802624658637613,False,-8510109942738856294,35.7283,139.7219,1,1,jp
18364,1117464,2816802624658637613,True,-8510109942738856294,35.7283,139.7219,1,1,jp
18365,33854,2817903610705810255,False,-7480618354866270053,28.1404,-80.6514,2,1,us
18366,970002,2819261388075426690,False,7020264038135538037,42.1852,2.4863,1,1,es
18367,968054,2819400072907679195,False,1848827613645544324,1.3652,103.8367,2,4,sg
18368,701805,2820776591783289062,False,1992948055257452152,34.7148,-117.8756,2,7,us
18369,701818,2820776591783289062,True,1992948055257452152,34.7148,-117.8756,2,7,us
18370,33498,2821024459025313603,False,-5609783771442293784,-27.5817,-48.6535,2,5,br
18371,33516,2821024459025313603,True,-5609783771442293784,-27.5817,-48.6535,2,5,br
18372,972874,2821864755498490053,False,-6914613235019074363,53.4834,-2.0596,2,5,gb
18373,969893,2822303267842505202,False,6136667678628625199,37.7725,-120.842,1,1,us
18374,972775,2822366387548050067,False,-3244955766944241114,43.2855,5.3693,1,1,fr
18375,34023,2823663942401995527,False,3911933670047313409,40.3472,-80.1153,1,1,us
18376,969801,2825536315891180424,False,-1970664208723640743,61.1783,-149.9507,2,1,us
18377,969787,2825536315891180424,True,-1970664208723640743,61.1783,-149.9507,2,1,us
18378,245931,2825559990070903564,False,-6104953243157599178,45.6238,9.6579,1,7,it
18379,1117852,2826852990001230498,False,4576213276893533914,50.3752,2.044,2,7,fr
18380,1117846,2826852990001230498,True,4576213276893533914,50.3752,2.044,2,7,fr
18381,968169,2827716298932370733,False,6121618953510724023,-26.2308,28.0585,1,7,za
18382,968172,2827716298932370733,True,6121618953510724023,-26.2308,28.0585,1,7,za
18383,34182,2830215718216632885,False,-8894818499626349491,41.387,2.1701,1,1,es
18384,970339,2833097076403408601,False,3712704814207964779,44.1255,4.0722,2,5,fr
18385,706459,2833447517536168657,False,371315769062710382,33.0928,-96.6454,2,7,us
18386,706452,2833447517536168657,True,371315769062710382,33.0928,-96.6454,2,7,us
18387,971162,2833656803183775785,False,-5452178077963057882,29.4085,-95.2499,2,4,us
18388,970544,2834202074832134115,False,-2144412324697903400,55.7483,37.6171,2,7,ru
18389,972384,2837640435982113757,False,-5950139204213963452,50.9324,6.9174,2,5,de
18390,214087,2837772812463453273,False,111112707586303442,35.3166,137.2313,2,5,jp
18391,214080,2837772812463453273,True,111112707586303442,35.3166,137.2313,2,5,jp
18392,973124,2839003609507718116,False,-4435133797126414451,34.6626,135.5879,1,5,jp
18393,971509,2839108459755047805,False,-4826223412883417921,33.9531,-116.5219,2,7,us
18394,969306,2839319326889801436,False,-6941661225125657393,39.9462,-74.0813,1,1,us
18395,968842,2839385802950507898,False,-3288368661206406268,39.9046,-82.9703,1,1,us
18396,336116,2839398965613281038,False,-6954793682067575602,33.5566,-116.1572,1,5,us
18397,336114,2839398965613281038,True,-6954793682067575602,33.5566,-116.1572,1,5,us
18398,968485,2840506825512890067,False,8152501469273146909,40.6994,-73.8883,2,5,us
18399,969582,2840782232896662911,False,-5207741311069276703,33.438,-111.7118,1,7,us
18400,1117548,2841264436373493862,False,-8894708279080114989,41.2214,-111.9624,2,1,us
18401,968984,2841698258888459491,False,-1466275618261221550,34.0762,-118.3029,2,5,us
18402,967989,2842401213737419617,False,3847535827393222073,15.1427,121.0461,2,1,ph
18403,967998,2842401213737419617,True,3847535827393222073,15.1427,121.0461,2,1,ph
18404,972547,2842530486988458221,False,-6211501516695550292,41.1121,16.6964,2,5,it
18405,973040,2842559784264217806,False,-2799704559409311860,34.9871,135.8417,2,4,jp
18406,968124,2844316910285352360,False,-9108460060364775393,1.3691,103.8863,2,4,sg
18407,968120,2844316910285352360,True,-9108460060364775393,1.3691,103.8863,2,4,sg
18408,972301,2846677127200746151,False,3823537634382475195,50.939,6.9644,1,1,de
18409,972303,2846677127200746151,True,3823537634382475195,50.939,6.9644,1,1,de
18410,969175,2847155062178225618,False,-9097765116162233675,40.3736,-74.011,1,1,us
18411,701677,2847326167595644245,False,4642371791878681486,19.4354,-99.1427,1,7,mx
18412,701672,2847326167595644245,True,4642371791878681486,19.4354,-99.1427,1,7,mx
18413,970347,2847777568303234716,False,5751623072531102779,45.4722,9.1922,1,5,it
18414,970051,2847921179034784794,False,4563861421895006058,48.8323,2.4075,1,1,fr
18415,971995,2847950441026838305,False,-4630834114946933260,41.7697,-87.6985,1,1,us
18416,725443,2848358057950583516,False,-7358994503010358701,39.5667,-1.8833,2,4,es
18417,725435,2848358057950583516,True,-7358994503010358701,39.5667,-1.8833,2,4,es
18418,34212,2850717048032058999,False,5232768789258438014,52.4295,10.7793,1,7,de
18419,972244,2850733754630478628,False,-4819411526326243715,48.4671,17.717,1,1,sk
18420,972427,2851936732446866875,False,-7917702676857933323,45.7838,3.0966,2,5,fr
18421,706164,2852267930536975235,False,-7493853394633348880,34.0496,-81.111,1,5,us
18422,706239,2852267930536975235,True,-7493853394633348880,34.0496,-81.111,1,5,us
18423,706455,2852641331983308990,False,-2990640417681323816,34.6828,135.1909,2,4,jp
18424,706449,2852641331983308990,True,-2990640417681323816,34.6828,135.1909,2,4,jp
18425,1096820,2853144378388403117,False,-161476242946725641,35.2172,136.8325,2,4,jp
18426,1096811,2853144378388403117,True,-161476242946725641,35.2172,136.8325,2,4,jp
18427,336217,2854936167741705867,False,3611017070180904884,53.5815,-2.1778,1,1,gb
18428,336228,2855648451327330509,False,-4918159031499075389,35.7731,139.6234,1,1,jp
18429,336226,2855648451327330509,True,-4918159031499075389,35.7731,139.6234,1,1,jp
18430,706654,2856044317575436052,False,8386862280855628137,38.1302,13.329,2,4,it
18431,706662,2856044317575436052,True,8386862280855628137,38.1302,13.329,2,4,it
18432,43681,2857404205383855154,False,-7030969031848722568,37.8225,-94.7198,2,1,us
18433,972507,2858185265950755121,False,5864680654525853057,43.3389,3.2086,2,5,fr
18434,972093,2858524056689404740,False,-1686311194088930916,41.8379,-88.0842,2,5,us
18435,33116,2859043395968359837,False,3385864323264037634,32.6338,-96.9084,2,7,us
18436,245867,2860453970641871597,False,6395263015044367384,32.7154,-102.6889,2,7,us
18437,245866,2860453970641871597,True,6395263015044367384,32.7154,-102.6889,2,7,us
18438,969353,2860585322958206885,False,-1185245626591533250,40.1922,-75.4339,2,5,us
18439,1178986,2861524832178442983,False,8353413281479612671,39.935,-85.8485,2,4,us
18440,1178979,2861524832178442983,True,8353413281479612671,39.935,-85.8485,2,4,us
18441,1034902,2861823810347816804,False,-3046101336560126219,33.6598,-117.3485,2,7,us
18442,1034900,2861823810347816804,True,-3046101336560126219,33.6598,-117.3485,2,7,us
18443,43307,2862528136076347972,False,1410739124272195714,34.2037,-84.1031,2,1,us
18444,972728,2863471400777734064,False,3479369587267192745,51.1386,-3.0001,1,7,gb
18445,1096896,2865484170541914550,False,-3111333493727546720,35.7201,139.9352,2,4,jp
18446,1096881,2865484170541914550,True,-3111333493727546720,35.7201,139.9352,2,4,jp
18447,970790,2865525581189668579,False,-3596487863562894249,33.5492,-84.3938,1,7,us
18448,972203,2865656617388057082,False,-5453545121997990774,40.8777,-73.908,2,7,us
18449,971125,2866199586202248026,False,8037878142755815670,26.2045,-98.1497,2,1,us
18450,972909,2867889861209853487,False,7857740451968602459,23.566,119.5706,1,1,tw
18451,969119,2867905221205696956,False,2328589939996847549,51.7644,5.5097,2,4,nl
18452,969143,2867905221205696956,True,2328589939996847549,51.7644,5.5097,2,4,nl
18453,336230,2868656820298128690,False,-4185112734228051563,35.7201,139.9352,1,5,jp
18454,336227,2868656820298128690,True,-4185112734228051563,35.7201,139.9352,1,5,jp
18455,970545,2868953934636896819,False,-2642222328726904742,53.2498,-0.5115,2,7,gb
18456,973233,2869527996720432453,False,2758264753070915641,27.6316,-80.4046,2,7,us
18457,246011,2869613503571378672,False,7976024282168039017,38.3861,-4.9965,2,7,es
18458,1178673,2870100306279992858,False,6586496933624850784,-37.8159,144.9669,2,7,au
18459,1178671,2870100306279992858,True,6586496933624850784,-37.8159,144.9669,2,7,au
18460,969440,2871871661520187168,False,-5912610987481731303,36.3171,-121.2391,2,4,us
18461,969748,2872333252282194599,False,2044304594301575465,39.2124,-76.8776,2,1,us
18462,968599,2873149378786704717,False,-2640958864907894868,41.5356,-90.616,1,1,us
18463,969259,2873384792505500313,False,-7435180521377597662,44.9322,-74.8845,2,1,us
18464,336121,2874380806345471412,False,1779192455309182966,61.2034,-149.7595,1,7,us
18465,336115,2874380806345471412,True,1779192455309182966,61.2034,-149.7595,1,7,us
18466,971117,2875208542386896227,False,4760859094179094301,25.6449,-100.311,2,7,mx
18467,970433,2877002830812137010,False,-1379045245953455099,50.9444,5.8059,1,5,nl
18468,971267,2877259842230104302,False,2551091650098973395,29.9359,-95.4014,1,5,us
18469,1178641,2877896109620014111,False,-4700221407028933925,47.5833,12.1667,1,1,at
18470,1178642,2877896109620014111,True,-4700221407028933925,47.5833,12.1667,1,1,at
18471,970466,2879570315469236096,False,-3617841021385503202,68.7589,16.5601,2,5,no
18472,970279,2880435327743507969,False,-6106146969593498993,50.7236,3.1616,2,5,fr
18473,971365,2880608759372126456,False,-4455376793077185063,47.4221,-120.3266,2,5,us
18474,970896,2880649182573707522,False,-4658736856647028425,10.4367,-66.9152,2,5,ve
18475,970912,2880649182573707522,True,-4658736856647028425,10.4367,-66.9152,2,5,ve
18476,970208,2880931335396232098,False,6064848808923698077,52.3117,8.6214,2,4,de
18477,1178765,2881141632890099496,False,6732218824599783593,40.6357,-74.2527,2,7,us
18478,971228,2881537914252065774,False,-4986466260758299500,40.8968,-80.8615,1,5,us
18479,969594,2881601164458330817,False,-8047098517817492167,-16.9274,145.7645,1,1,au
18480,245717,2882057685429082033,False,-6963463554511872667,41.6542,-74.7024,1,1,us
18481,968573,2883151391927302249,False,-6158550530461240649,35.8437,-86.3881,1,1,us
18482,34262,2884221452338674329,False,-7909959166914000775,36.5246,-87.3465,1,7,us
18483,968514,2885231633482058352,False,-1057239928147983808,40.2062,-75.53,1,7,us
18484,33313,2887032037611307205,False,2529956465893341821,42.0648,-87.9356,2,7,us
18485,971879,2887699271855381604,False,4889406283371583096,-33.5172,-70.7694,1,1,cl
18486,1178907,2888494996099173409,False,-691239198941688830,31.4528,-97.2029,2,4,us
18487,1178903,2888494996099173409,True,-691239198941688830,31.4528,-97.2029,2,4,us
18488,720564,2889272150621084777,False,4046638063680600447,40.7359,-73.9904,2,4,us
